nom,region,departement,sous_prefecture,latitude,longitude,population
"Adjékonankro","","","","5.7042167","-4.8683596",""
"Ahougnanfoutou","","","","5.5688969","-4.8787236",""
"Dongbo","","","","5.4074419","-4.8322678",""
"Adangba-Eby","","","","5.450624","-4.590987",""
"Kotokodji","","","","5.4256849","-4.599967",""
"Yomidji","","","","5.5392","-4.5330191",""
"Kroufian","","","","5.5177247","-4.5287597",""
"Agnéby","","","","5.3252133","-4.3451786",""
"Anokro","","","","5.6017848","-3.4823227",""
"N'Zérékou","","","","5.647291","-3.417821",""
"Abiaté 2","","","","5.383692","-4.2902738",""
"Kongofon","","","","5.4805495","-3.8514912",""
"Irho La Mé","","","","5.4551204","-3.8462126",""
"Bangakoi","","","","5.4845438","-3.8658679",""
"Angossè","","","","6.9700015","-5.4351157",""
"Langossou","","","","6.4573838","-5.2124334",""
"N'Kloïdjo","","","","6.3850559","-5.0981498",""
"N'Dakououassikro","","","","6.3649465","-5.1126766",""
"Gbohua","","","","6.3159277","-5.1257229",""
"Abouakakro 1","","","","6.4660615","-5.1109761",""
"Gbakroukro","","","","6.6901395","-5.0702548",""
"Kongokro","","","","6.9536062","-4.8937655",""
"Assamoikro","","","","6.9453818","-4.9936241",""
"Affoué-Kokorékro","","","","7.2225665","-4.9982643",""
"Tollabonou","","","","7.2550925","-5.042789",""
"N'Dénou","","","","7.2182345","-5.4485643",""
"Golikro-Srè","","","","7.3789166","-5.0431752",""
"Tahoussou","","","","7.4133994","-5.0268138",""
"Lékissou-Kaabo","","","","7.4216341","-4.9628699",""
"Allangoua","","","","6.8858253","-5.2038986",""
"Belleville","","","","6.8753548","-6.8493748",""
"Bassaraguhé","","","","6.661059","-6.8647599",""
"Séboufla","","","","7.3697236","-6.4820194",""
"Zala","","","","7.33578","-6.6933346",""
"Yorédoula","","","","7.3215634","-6.7122174",""
"Korézouzoua","","","","6.5572653","-6.3505269",""
"Dahira","","","","6.5444748","-6.3314725",""
"Grovéhio","","","","6.5317691","-6.3167954",""
"Niaourahio","","","","6.4866575","-6.391554",""
"Magoudiboua","","","","6.5050352","-6.2887717",""
"Digbeuguhé","","","","6.3317631","-6.7282248",""
"Goda","","","","6.4708588","-6.602118",""
"Kiprégogoua","","","","6.507796","-6.5741319",""
"Batrouan","","","","6.5330483","-6.6203785",""
"Borotapia","","","","6.5026047","-6.5130902",""
"Bémadi","","","","6.4944606","-6.6414929",""
"Gapoloroguhé","","","","6.507423","-6.5952731",""
"Koukolaguha","","","","6.498682","-6.5286256",""
"Lagozouzoua","","","","6.500217","-6.5245057",""
"Besseréguhé","","","","6.5008566","-6.5080262",""
"Zogba","","","","6.4838964","-6.5689874",""
"Békié 1","","","","6.5111112","-6.7144704",""
"Godoguhé","","","","6.5133284","-6.7143202",""
"Zédéguhé","","","","6.516505","-6.7812682",""
"Tapéguhé","","","","6.5245635","-6.7908812",""
"Aboka","","","","6.5377809","-6.8204928",""
"Nianabéhi","","","","6.6457455","-6.8763042",""
"Bokaréguhé","","","","6.6000686","-6.8570781",""
"Guéyéguhé","","","","6.6188259","-6.8680001",""
"Bézibouo","","","","6.6266696","-6.4730931",""
"Boboniessoko","","","","6.9666203","-6.6555262",""
"Gadouan","","","","6.6754023","-6.1542428",""
"Zaliohouan","","","","6.7958333","-6.2341833",""
"Gnamanon","","","","7.0119216","-6.3297129",""
"Séifla","","","","7.0180871","-6.3293588",""
"Sétréfla","","","","7.0083437","-6.3336182",""
"Zobéa","","","","6.6937944","-6.6440892",""
"Zétodigba","","","","6.9164579","-6.5458346",""
"Brizéboua","","","","7.0135402","-6.4716554",""
"Zakoua 2","","","","6.8429832","-6.4516783",""
"Bialata","","","","7.1444243","-6.3131905",""
"Baïfla","","","","7.1821825","-6.3025475",""
"Goinzra","","","","7.1593491","-6.3091242",""
"Brohouta 1","","","","7.2453648","-6.1903239",""
"Gouriniani","","","","7.2073671","-6.1837578",""
"Gobia","","","","6.5961465","-5.4193282",""
"Gnatroa","","","","5.9228557","-6.1511851",""
"Nazia","","","","6.2439746","-6.0231257",""
"Izambré","","","","6.2655179","-6.0144353",""
"Ondjahio","","","","6.1768116","-6.2258041",""
"Briéhoa","","","","6.1206066","-6.2266946",""
"Djétéhoa","","","","6.1947418","-6.2707687",""
"Kabéhoa","","","","6.2009922","-6.2289691",""
"Zakoa","","","","6.1997336","-6.239419",""
"Onahio","","","","6.0164587","-6.2473369",""
"Guérnénédou","","","","6.2132047","-6.0214305",""
"Grébré","","","","6.1924912","-6.056428",""
"Ménékré","","","","6.1852275","-6.0709763",""
"Mahidio","","","","6.1925979","-5.9637094",""
"Kakrédou","","","","6.1606942","-6.0149396",""
"Diabouo","","","","5.9796681","-6.0677576",""
"Oupohio","","","","5.8409454","-5.97579",""
"Guéyo-Barno","","","","5.8309232","-5.9865189",""
"Barno 1","","","","5.8045381","-5.9661556",""
"Niarihio","","","","5.8989082","-5.9491289",""
"Quiéizra","","","","7.3919185","-6.1602403",""
"Gouéhizra","","","","7.2652032","-6.2559843",""
"Kouablézra","","","","7.2796771","-6.2467576",""
"Blablata","","","","7.2864455","-6.245513",""
"N'Diengbala","","","","10.0549172","-6.0680418",""
"Ndiékan","","","","10.0536965","-6.0985189",""
"Koliani","","","","10.0930619","-6.1274463",""
"Diédana","","","","9.1066803","-5.6799101",""
"Guinglo-Sropan","","","","6.8903731","-7.4875288",""
"Flampleu","","","","6.8612035","-7.3708666",""
"Tissongnénin","","","","6.8418286","-7.4080122",""
"Vahédjimon","","","","6.9369719","-7.1623564",""
"Pona-Vahi","","","","6.9470852","-7.1619646",""
"Sibablv","","","","6.9431524","-7.1630967",""
"Yrozon","","","","6.8414902","-7.2180854",""
"Odoro","","","","9.650219","-5.7509546",""
"Bévogo 1","","","","9.6556858","-5.8306324",""
"Pohan-Badouébly","","","","6.591657","-8.0942621",""
"Diouya-Dokin","","","","6.5671955","-7.9907269",""
"Niagui","","","","5.3346734","-6.4467271",""
"Zinampleu","","","","6.8816716","-8.2236606",""
"Pépleu 2","","","","6.8553238","-8.1977388",""
"Lavampleu","","","","6.9142639","-8.1845022",""
"Gohoutouo","","","","6.9415622","-8.0599725",""
"Gbatéagbeupleu","","","","6.9685089","-8.2017784",""
"Soguinneu","","","","7.0167542","-8.1467812",""
"Trodapleu","","","","7.0128659","-8.1476689",""
"Finneu","","","","6.9929837","-8.1540985",""
"Mampleu","","","","6.6304688","-8.3792087",""
"Kéatouo","","","","6.6987013","-8.2543386",""
"Zoutouho","","","","6.6109907","-8.3236029",""
"Gbampleu","","","","6.6597137","-8.2808817",""
"Zéitouo","","","","6.6486653","-8.3633654",""
"Séipleu","","","","6.6565691","-8.3861254",""
"Gueidépleu","","","","6.663538","-8.4010991",""
"Gatouo 1","","","","6.7458025","-8.2984246",""
"Kpangbalapleu","","","","6.8507483","-8.2953865",""
"Guéiyaopleu","","","","6.8471227","-8.2678798",""
"Gloleu","","","","6.8478594","-8.2850744",""
"Bayouopleu","","","","6.8564411","-8.2923486",""
"Mahampleu","","","","6.8483692","-8.2786561",""
"loleu","","","","6.8135313","-8.308694",""
"Médipleu","","","","6.8190545","-8.3074959",""
"Gontépleu","","","","6.769513","-8.2810523",""
"Lozonlé","","","","7.1665437","-7.6174802",""
"Trinlé-Diapleu","","","","7.2074196","-7.6182983",""
"Glolé 2","","","","7.3672451","-7.7687191",""
"Singouin","","","","7.4841219","-7.4734408",""
"Gboapeuloulé","","","","7.4548883","-7.5030959",""
"Glégouin","","","","7.4776702","-7.4883256",""
"Zangouin","","","","7.6252404","-7.5621585",""
"Bofesso-Sama","","","","7.5576856","-7.5312754",""
"Oulaï Yaopleu","","","","7.0581619","-7.8252619",""
"Gbèpleu","","","","7.1735933","-7.7695497",""
"Petit Gbèpleu","","","","7.356503","-7.6157564",""
"Kpangouin 2","","","","7.4064817","-7.5165501",""
"Godégouin 1","","","","7.4286972","-7.5177939",""
"Oulédépleu","","","","7.5260165","-7.7056327",""
"Koulinlé","","","","7.1391355","-7.5352976",""
"Dinégouiné","","","","7.1167445","-7.5488068",""
"Gouagonopleu","","","","7.3094274","-7.7021736",""
"Samapleu","","","","7.3968472","-7.644085",""
"Gbalépleu","","","","7.2613865","-7.654684",""
"Yénale","","","","7.2854923","-7.5216616",""
"Gongouiné 3","","","","7.2367848","-7.5896149",""
"Nénady-Tébao 2","","","","7.2884205","-7.3809102",""
"Douagué","","","","7.4881924","-7.1339841",""
"Pombly","","","","7.3616386","-7.2067344",""
"Mouassia","","","","7.4022244","-7.2149544",""
"Koulayéré","","","","7.3828859","-7.2056851",""
"Ouyably","","","","7.3274755","-7.2087137",""
"Gbéibly","","","","7.3127226","-7.2190644",""
"Trodrou","","","","7.2656787","-7.2820166",""
"Bouébly","","","","7.2128258","-7.2113149",""
"Tacourably","","","","7.2553105","-7.1784906",""
"Tobly","","","","7.2577749","-7.193996",""
"Sehazon","","","","7.1870197","-7.2015777",""
"Diébambobly","","","","7.1935139","-7.2082912",""
"Séably","","","","7.2264829","-7.2143334",""
"Siébly","","","","7.295244","-7.2237323",""
"Kordrou","","","","7.3143887","-7.3380297",""
"Guézon-Gbéan 1","","","","7.2937456","-7.3064761",""
"Kéklobly","","","","7.3168024","-7.3027417",""
"Késsably","","","","7.3130776","-7.3006227",""
"Kébly","","","","7.4246196","-7.4232883",""
"Douimbly","","","","7.4597716","-7.3768244",""
"Kiriao","","","","7.3876164","-7.3414918",""
"Téïsson","","","","7.3981557","-7.422742",""
"Gangbapleu","","","","7.4547578","-7.4307985",""
"Doyagouiné","","","","7.4556076","-7.4553107",""
"Kaokossably","","","","7.3451166","-7.4038865",""
"Zé","","","","7.3869365","-7.4695381",""
"Gbadrou","","","","7.360927","-7.4691952",""
"Kaédrou","","","","7.3476667","-7.4710808",""
"Ziondrou","","","","7.3531069","-7.4551393",""
"Béoué","","","","7.363647","-7.4258275",""
"Mangboébly","","","","7.3968808","-7.3610329",""
"Koléa","","","","7.410267","-7.3970726",""
"Tiédrou","","","","7.4098633","-7.4011866",""
"Tahapleu","","","","7.188257","-8.0516518",""
"Guiaguien","","","","7.1800987","-8.054821",""
"Mafaïpleu","","","","7.1677761","-8.0276687",""
"Fieupleu","","","","7.116887","-8.2764691",""
"Ziansieupleu","","","","7.122625","-8.1520312",""
"Gbéleu","","","","7.2219492","-8.0105353",""
"Flampleu","","","","7.269556","-8.0461872",""
"Gueukpopleu","","","","7.4236767","-8.2941413",""
"Lampleu 2","","","","7.4951963","-8.3116723",""
"Gopoupleu","","","","7.4332836","-8.2845068",""
"Déamangbeupleu","","","","7.2827526","-8.1537759",""
"Koyatrogbeupleu","","","","7.2497497","-8.1837845",""
"Zoueupleu","","","","7.2439173","-8.1325007",""
"Bouagleu 1","","","","7.2248443","-8.1159354",""
"Gopieu","","","","7.2743558","-8.0899716",""
"Soueupleu","","","","7.2768249","-8.0835772",""
"Dohouapleu","","","","7.2109222","-8.2232666",""
"Gueutagbeupleu","","","","7.31935","-8.2824898",""
"Gbata","","","","7.3032599","-8.3293963",""
"Gueupleu","","","","7.3113476","-8.333602",""
"Goueupouta","","","","7.4904095","-8.1986547",""
"Yalégbeupleu","","","","7.4587306","-8.1382943",""
"Bamba-Lahpleu","","","","7.7654018","-8.032465",""
"Gangbapleu","","","","7.7946772","-7.9812242",""
"Piégadepleu","","","","7.7650032","-8.094998",""
"Blita","","","","7.5280426","-7.9467631",""
"Gbonogouélé","","","","7.7735447","-7.494607",""
"Gboyoué","","","","7.7532404","-7.4864531",""
"Mamizo","","","","8.0847663","-7.4283457",""
"Gbétondié","","","","7.8104087","-7.285384",""
"Douolé","","","","7.7307239","-7.4228955",""
"Kokialo","","","","8.012319","-7.4114156",""
"Gouétidié","","","","7.6425598","-7.4749947",""
"Gotondié","","","","7.648892","-7.4836099",""
"Gandié","","","","7.6174214","-7.4418641",""
"Gaolé-Graba 2","","","","7.5810086","-7.3591234",""
"Gaolé-Graba 1","","","","7.5725005","-7.3798944",""
"Bassatima","","","","7.584199","-7.4406195",""
"Ouroné","","","","7.5835609","-7.4327231",""
"Douodié","","","","7.5542073","-7.4894143",""
"Tégouin","","","","7.5535267","-7.4912167",""
"Kpassagodié","","","","7.542125","-7.4715615",""
"Ouétomba","","","","7.5289361","-7.4610043",""
"Dozéré","","","","7.5291063","-7.4487306",""
"Gouétomba","","","","7.5248518","-7.4480439",""
"Kprogouélé","","","","7.5323184","-7.3396611",""
"Iriguéré","","","","7.6103177","-7.3028398",""
"Yrongouin","","","","7.640901","-7.6118089",""
"Douanzéré","","","","7.0605192","-7.7067376",""
"Zodry","","","","6.9909541","-7.7757454",""
"Tié-Iné Zarabaon","","","","6.9019087","-7.598269",""
"Bangolo-Tahouaké","","","","7.0417793","-7.1674204",""
"Zétrozon","","","","7.0488495","-7.1690941",""
"Bouobly","","","","7.1323841","-7.2696448",""
"Zaodrou","","","","7.1586359","-7.1856165",""
"Diébly","","","","7.1034479","-7.2190905",""
"Batiébly","","","","7.263902","-7.2852822",""
"Sébazon","","","","7.2104965","-7.2635938",""
"Touandrou-Gbéan","","","","7.2394046","-7.3223877",""
"Gnoahé","","","","7.2698008","-7.3051358",""
"Kéiténably","","","","7.2609461","-7.3376656",""
"Guinglo-Gbéan","","","","7.271908","-7.3221088",""
"Guézon-Gbéan 2","","","","7.2742813","-7.3248124",""
"Baou 2","","","","7.2920273","-7.3893517",""
"Datouzon","","","","7.2822738","-7.3583508",""
"Ponan","","","","7.0887661","-7.4360597",""
"Glodé","","","","7.0633302","-7.4063731",""
"Gaoya","","","","7.0922902","-7.4058581",""
"Tié-Iné-Zagna","","","","7.07402","-7.4212647",""
"Goya","","","","7.1148608","-7.4044419",""
"Zibo","","","","7.1863765","-7.3957971",""
"Guézon-Zagna","","","","6.9282162","-7.461691",""
"Binao","","","","6.9317948","-7.4646951",""
"Zibabo-Yéblo","","","","6.9333284","-7.5154853",""
"Tahoubly-Gaé","","","","6.9743945","-7.4407053",""
"Ganzon","","","","7.0236775","-7.4143982",""
"Grand Pin","","","","7.0087696","-7.4078751",""
"Béon-Gohouo","","","","6.9988808","-7.5726351",""
"Kahen-Zagna","","","","6.9714978","-7.5474358",""
"Diéoulizra 2","","","","7.4669005","-6.0175896",""
"Paoufla","","","","7.5210226","-5.9797383",""
"Bibikoréfla","","","","7.4058776","-5.9581948",""
"Séizra 2","","","","7.40775","-6.2235833",""
"Douenzra","","","","7.4040901","-6.2203217",""
"Kouyafla","","","","7.4862184","-6.2111378",""
"Ourouzra","","","","7.4670708","-6.1846162",""
"Binhouléra","","","","7.6441336","-5.9448911",""
"Bohfla","","","","7.635967","-5.9467793",""
"Manématiéfla 1","","","","7.6295867","-5.9478951",""
"Tuéifla","","","","7.6213348","-5.9533025",""
"Vaafla","","","","7.3445056","-6.1133767",""
"Gouzanfla","","","","7.5374451","-5.7904817",""
"Bohidianfla","","","","7.5061312","-5.845542",""
"Viéproye","","","","7.5082585","-5.8401776",""
"Brodoufla","","","","7.5138216","-5.82667",""
"Bohikouaifla","","","","7.6081908","-5.8766556",""
"Gohounfla","","","","7.5883253","-5.8782864",""
"Nadiéta","","","","6.5696718","-5.8182908",""
"Broufla","","","","6.5621256","-5.7994938",""
"Nizahon","","","","6.3684999","-7.4003932",""
"Troya 2","","","","6.466954","-7.7307807",""
"Gouarébo","","","","7.5641907","-5.5316199",""
"Gahably","","","","6.8154755","-7.141545",""
"Guessabo-Guéré","","","","6.7412856","-7.0407988",""
"Tiogaha","","","","9.350729","-5.440953",""
"Pinsorikaha","","","","9.462864","-5.5522125",""
"Adaou","","","","6.7189626","-3.5141829",""
"Kirifi","","","","6.8191388","-3.5242449",""
"Kouamé-Boikro","","","","6.7611328","-3.5085007",""
"Appoisso","","","","6.5544469","-3.4295694",""
"Kodjinan","","","","6.716461","-3.6093734",""
"Dramanekro","","","","6.7110235","-3.618527",""
"Bakpahi","","","","6.6033831","-8.4071644",""
"Bawombli","","","","6.5611814","-8.5373078",""
"Ouloto-Zrébli","","","","6.4973615","-8.5409858",""
"Klobli","","","","6.5105765","-8.5101291",""
"Glakon-Bloc","","","","6.5773605","-8.2911848",""
"Gouabo","","","","6.9818065","-3.9856339",""
"Konongrè","","","","6.6217566","-3.9659572",""
"Assikro","","","","6.6461611","-3.8934946",""
"Etilékro","","","","6.6116214","-3.8121272",""
"Kouadiokro","","","","6.6149039","-3.818779",""
"Moussakro","","","","6.2647927","-3.393209",""
"N'likro","","","","6.2033333","-3.3454737",""
"Issoufkro","","","","6.2252037","-3.271866",""
"Kouamékro","","","","6.1470192","-3.2447541",""
"Aneykro","","","","6.2186336","-3.3104468",""
"Akakro","","","","6.1685452","-3.2625963",""
"Nioupinbéniékro","","","","6.1312529","-3.3385564",""
"N'lué Kouadiokro","","","","6.1195612","-3.3917714",""
"Hérèdougou","","","","6.2605481","-3.3909559",""
"Adanékro","","","","7.176296","-3.3591128",""
"Emanzoukro","","","","6.8843126","-3.2672817",""
"N'Zorékro","","","","7.1163163","-3.2030278",""
"Adjoumani-Kouassikro","","","","6.6527729","-3.3303088",""
"Brindoukro","","","","6.7474905","-3.3682977",""
"Kouamé-Tiémélékro","","","","6.327153","-3.3389276",""
"Ahinikro","","","","6.5296566","-3.6319541",""
"Anékouadiokro","","","","6.6439226","-3.7141087",""
"Ettienkro","","","","6.6607794","-3.6696661",""
"Kouadiokro","","","","6.9314097","-3.6510954",""
"Zébénou","","","","6.8194871","-3.5676649",""
"Doumakro","","","","7.6621475","-3.3243478",""
"Elinso","","","","6.966657","-3.6877479",""
"Tahakro","","","","6.9942335","-3.7362066",""
"Boropékaha","","","","9.9855458","-6.1046648",""
"Nabélékaha","","","","8.8880821","-6.1299849",""
"Diembala 2","","","","9.5164072","-5.0077915",""
"Konièhè","","","","9.256287","-5.7609022",""
"Tombougou","","","","9.5708324","-6.5015245",""
"N'Dodougou","","","","7.661487","-4.2083431",""
"Agba-Tanoukro","","","","7.3474105","-3.7848169",""
"Amoikro","","","","6.252794","-3.4021287",""
"Moussakro","","","","6.2625337","-3.3927223",""
"Kouame Tiemelekro","","","","6.3260132","-3.3392455",""
"Heredougou","","","","6.2599903","-3.3966635",""
"Campement N'dolikro","","","","6.273008","-3.3448836",""
"N'gonda Kouadiokro","","","","6.5213345","-3.3414742",""
"Manfia","","","","6.3771338","-3.4683261",""
"Alloukrokadi","","","","6.7006069","-3.6369519",""
"Gnénitiankaha","","","","9.435388","-5.479045",""
"Kabogo","","","","10.3306256","-5.7686807",""
"Loulo","","","","10.3782457","-5.8129694",""
"Binbérégue","","","","10.2846872","-5.7966615",""
"Gouinso","","","","10.2103611","-5.6155588",""
"Nalého","","","","10.2988747","-5.7211305",""
"Louholo","","","","10.289163","-5.6813908",""
"Kassérégué","","","","10.2919921","-5.6367588",""
"N'Gbribo","","","","6.2720447","-4.4466306",""
"Takikro","","","","6.2704237","-4.4401933",""
"Ameakro","","","","6.9574908","-3.6731389",""
"Zanakaha","","","","9.6415173","-5.6311155",""
"Solona Diéli","","","","9.5563171","-5.5726647",""
"Gnéguidiokaha","","","","9.3354801","-5.5230007",""
"Lagnéniguékaha","","","","9.3833443","-5.4778607",""
"Topinakaha","","","","9.3955499","-5.4846228",""
"Nabékounonvogo","","","","9.6517401","-5.5385631",""
"Yobililié","","","","5.8075695","-5.5147934",""
"N'Grah","","","","7.0741157","-3.4109047",""
"Kouadiokro Baoulé","","","","7.2274313","-3.4612231",""
"Kofikokorekro","","","","7.2283349","-3.1677836",""
"Ebakro","","","","7.2382283","-3.4111298",""
